,candName,targName,Ontobuilder Term Match,AMC Token Path,WordNet Jiang Conrath,ADnEV
49,PurchaseOrder.Items,PO.POShipTo,0.066666667,0.184615374,0.063582183,0.10495474133333334
50,PurchaseOrder.Items,PO.POShipTo.city,0.386666667,0.18681319100000002,0.07293483,0.21547156266666667
51,PurchaseOrder.Items,PO.POShipTo.attn,0.176666667,0.18681319100000002,0.062054939,0.14184493233333337
52,PurchaseOrder.Items,PO.POShipTo.country,0.057142857000000005,0.21130298100000003,0.073926283,0.11412404033333334
53,PurchaseOrder.Items,PO.POShipTo.stateProvince,0.138974359,0.212980762,0.071055337,0.14100348599999998
54,PurchaseOrder.Items,PO.POShipTo.street1,0.16952381,0.22354789100000003,0.06497217400000001,0.15268129166666666
55,PurchaseOrder.Items,PO.POShipTo.street2,0.16952381,0.22354789100000003,0.06497217400000001,0.15268129166666666
56,PurchaseOrder.Items,PO.POShipTo.street3,0.16952381,0.22354789100000003,0.06497217400000001,0.15268129166666666
57,PurchaseOrder.Items,PO.POShipTo.street4,0.16952381,0.22354789100000003,0.06497217400000001,0.15268129166666666
58,PurchaseOrder.Items,PO.POShipTo.postalCode,0.129444444,0.256730765,0.062424144,0.1495331176666667
59,PurchaseOrder.Items,PO.POShipTo.entityidentifider,0.17963161,0.204204485,0.070855287,0.151563794
60,PurchaseOrder.Items,PO.POBillTo,0.115,0.15897434900000001,0.06561988,0.11319807633333334
61,PurchaseOrder.Items,PO.POBillTo.city,0.386666667,0.16483517,0.07293483,0.20814555566666668
62,PurchaseOrder.Items,PO.POBillTo.attn,0.176666667,0.16483517,0.062054939,0.13451892533333334
63,PurchaseOrder.Items,PO.POBillTo.country,0.057142857000000005,0.18932496,0.073926283,0.10679803333333332
64,PurchaseOrder.Items,PO.POBillTo.stateProvince,0.138974359,0.19374999399999998,0.071055337,0.13459322999999998
65,PurchaseOrder.Items,PO.POBillTo.street1,0.16952381,0.20156987,0.06497217400000001,0.14535528466666667
66,PurchaseOrder.Items,PO.POBillTo.street2,0.16952381,0.20156987,0.06497217400000001,0.14535528466666667
67,PurchaseOrder.Items,PO.POBillTo.street3,0.16952381,0.20156984,0.06497217400000001,0.14535527466666667
68,PurchaseOrder.Items,PO.POBillTo.street4,0.16952381,0.20156987,0.06497217400000001,0.14535528466666667
69,PurchaseOrder.Items,PO.POBillTo.postalCode,0.129444444,0.237499997,0.062424144,0.14312286166666668
70,PurchaseOrder.Items,PO.POBillTo.entityidentifider,0.17963161,0.18222646399999998,0.070855287,0.14423778699999998
71,PurchaseOrder.Items,PO.POLines,0.13047619,0.270769209,0.07207704200000001,0.257774147
72,PurchaseOrder.Items,PO.POLines.startAt,0.16047619,0.250549465,0.06997800900000001,0.16033455466666666
73,PurchaseOrder.Items,PO.POLines.count,0.08,0.246474341,0.059495832,0.12865672433333333
74,PurchaseOrder.Items,PO.POLines.Item,0.99998,0.42564103,1.0,0.8085403433333332
75,PurchaseOrder.Items,PO.POLines.Item.uom,0.182222222,0.3934066,0.0,0.19187627399999999
76,PurchaseOrder.Items,PO.POLines.Item.unitPrice,0.133333333,0.412980765,0.086427474,0.21091385733333334
77,PurchaseOrder.Items,PO.POLines.Item.qty,0.182222222,0.3934066,0.0,0.19187627399999999
78,PurchaseOrder.Items,PO.POLines.Item.partNo,0.066666667,0.38750001799999995,0.22154865199999998,0.22523844566666665
79,PurchaseOrder.Items,PO.POLines.Item.line,0.206666667,0.3934066,0.07207704200000001,0.22405010299999997
80,PurchaseOrder.Items.itemCount,PO,0.157777778,0.12564101800000002,0.0,0.09447293200000001
81,PurchaseOrder.Items.itemCount,PO.POHeader,0.148333333,0.24578754600000002,0.063154338,0.15242507233333336
82,PurchaseOrder.Items.itemCount,PO.POHeader.poDate,0.256666667,0.293750018,0.073259502,0.20789206233333335
83,PurchaseOrder.Items.itemCount,PO.POHeader.poNumber,0.146666667,0.256730765,0.070055361,0.15781759766666667
84,PurchaseOrder.Items.itemCount,PO.Contact,0.49998000000000004,0.24238617699999998,0.064472794,0.2689463236666667
85,PurchaseOrder.Items.itemCount,PO.Contact.contactName,0.333313333,0.262500018,0.09924377699999999,0.23168570933333332
86,PurchaseOrder.Items.itemCount,PO.Contact.contactFunctionCode,0.28438164,0.293650776,0.089729774,0.2225873966666667
87,PurchaseOrder.Items.itemCount,PO.Contact.contactEmail,0.333313333,0.232692316,0.064472794,0.21015948100000004
88,PurchaseOrder.Items.itemCount,PO.Contact.contactPhone,0.333313333,0.28660714600000003,0.06573846700000001,0.228552982
89,PurchaseOrder.Items.itemCount,PO.POShipTo,0.10111111099999999,0.200961545,0.062953161,0.12167527233333332
90,PurchaseOrder.Items.itemCount,PO.POShipTo.city,0.26666666699999997,0.20641025899999998,0.06840246,0.18049312866666667
91,PurchaseOrder.Items.itemCount,PO.POShipTo.attn,0.144444444,0.20641025899999998,0.077106253,0.142653652
92,PurchaseOrder.Items.itemCount,PO.POShipTo.country,0.584761905,0.324664235,0.069277706,0.32623461533333337
93,PurchaseOrder.Items.itemCount,PO.POShipTo.stateProvince,0.19564102600000002,0.225384623,0.079315527,0.16678039200000003
94,PurchaseOrder.Items.itemCount,PO.POShipTo.street1,0.16349206300000002,0.23339438399999998,0.06132595,0.15273746566666666
95,PurchaseOrder.Items.itemCount,PO.POShipTo.street2,0.16349206300000002,0.23339438399999998,0.06132595,0.15273746566666666
96,PurchaseOrder.Items.itemCount,PO.POShipTo.street3,0.16349206300000002,0.23339438399999998,0.06132595,0.15273746566666666
97,PurchaseOrder.Items.itemCount,PO.POShipTo.street4,0.16349206300000002,0.23339438399999998,0.06132595,0.15273746566666666
98,PurchaseOrder.Items.itemCount,PO.POShipTo.postalCode,0.28844444399999997,0.275384605,0.059043421,0.20762415666666667
99,PurchaseOrder.Items.itemCount,PO.POShipTo.entityidentifider,0.22599524699999998,0.21438126300000002,0.078094417,0.17282364233333333
100,PurchaseOrder.Items.itemCount,PO.POBillTo,0.151111111,0.18173077699999998,0.06403009700000001,0.13229066166666667
101,PurchaseOrder.Items.itemCount,PO.POBillTo.city,0.26666666699999997,0.189316243,0.06840246,0.17479512333333333
102,PurchaseOrder.Items.itemCount,PO.POBillTo.attn,0.144444444,0.189316243,0.077106253,0.13695564666666668
103,PurchaseOrder.Items.itemCount,PO.POBillTo.country,0.584761905,0.307570189,0.069277706,0.3205366
104,PurchaseOrder.Items.itemCount,PO.POBillTo.stateProvince,0.19564102600000002,0.209999993,0.079315527,0.161652182
105,PurchaseOrder.Items.itemCount,PO.POBillTo.street1,0.16349206300000002,0.21630036800000002,0.06132595,0.14703946033333334
106,PurchaseOrder.Items.itemCount,PO.POBillTo.street2,0.16349206300000002,0.21630036800000002,0.06132595,0.14703946033333334
107,PurchaseOrder.Items.itemCount,PO.POBillTo.street3,0.16349206300000002,0.21630036800000002,0.06132595,0.14703946033333334
108,PurchaseOrder.Items.itemCount,PO.POBillTo.street4,0.16349206300000002,0.21630036800000002,0.06132595,0.14703946033333334
109,PurchaseOrder.Items.itemCount,PO.POBillTo.postalCode,0.28844444399999997,0.25999999,0.059043421,0.20249595166666667
110,PurchaseOrder.Items.itemCount,PO.POBillTo.entityidentifider,0.22599524699999998,0.197287247,0.078094417,0.16712563699999997
111,PurchaseOrder.Items.itemCount,PO.POLines,0.164444444,0.27912086199999997,0.067644177,0.170403161
112,PurchaseOrder.Items.itemCount,PO.POLines.startAt,0.151111111,0.267094016,0.072958877,0.1637213346666667
113,PurchaseOrder.Items.itemCount,PO.POLines.count,0.6,0.469230771,0.529747916,0.6329928956666666
114,PurchaseOrder.Items.itemCount,PO.POLines.Item,0.5111111110000001,0.49423080700000005,0.529747916,0.5116966113333333
115,PurchaseOrder.Items.itemCount,PO.POLines.Item.uom,0.15,0.467094064,0.0,0.20569802133333334
116,PurchaseOrder.Items.itemCount,PO.POLines.Item.unitPrice,0.226111111,0.514999986,0.12249547300000001,0.2878688566666667
117,PurchaseOrder.Items.itemCount,PO.POLines.Item.qty,0.15,0.467094064,0.03116207,0.21608537800000002
118,PurchaseOrder.Items.itemCount,PO.POLines.Item.partNo,0.149444444,0.44999998799999996,0.15144384800000002,0.2502960933333333
119,PurchaseOrder.Items.itemCount,PO.POLines.Item.line,0.177777778,0.467094064,0.067644177,0.23750533966666665
120,PurchaseOrder.Items.Item,PO,0.0,0.110769235,0.0,0.03692307833333333
121,PurchaseOrder.Items.Item,PO.POHeader,0.097222222,0.253418803,0.067020398,0.13922047433333334
122,PurchaseOrder.Items.Item,PO.POHeader.poDate,0.26666666699999997,0.307142884,0.066882465,0.21356400533333333
123,PurchaseOrder.Items.Item,PO.POHeader.poNumber,0.094444444,0.264835149,0.074808405,0.14469599933333332
124,PurchaseOrder.Items.Item,PO.Contact,0.15,0.163736254,0.066740745,0.12682566633333334
125,PurchaseOrder.Items.Item,PO.Contact.contactName,0.132792208,0.197959185,0.128959095,0.15323682933333335
126,PurchaseOrder.Items.Item,PO.Contact.contactFunctionCode,0.115893901,0.241071418,0.11250939,0.15649156966666666
127,PurchaseOrder.Items.Item,PO.Contact.contactEmail,0.179761905,0.16389325300000002,0.066740745,0.13679863433333334
128,PurchaseOrder.Items.Item,PO.Contact.contactPhone,0.079761905,0.225510195,0.066740745,0.12400428166666666
129,PurchaseOrder.Items.Item,PO.POShipTo,0.066666667,0.201098904,0.063582183,0.11044925133333333
130,PurchaseOrder.Items.Item,PO.POShipTo.city,0.46666666700000003,0.20721153899999997,0.07293483,0.2489376786666667
131,PurchaseOrder.Items.Item,PO.POShipTo.attn,0.2,0.20721153899999997,0.062054939,0.15642215933333334
132,PurchaseOrder.Items.Item,PO.POShipTo.country,0.057142857000000005,0.22239009999999998,0.073926283,0.11781974666666666
133,PurchaseOrder.Items.Item,PO.POShipTo.stateProvince,0.140641026,0.222649574,0.071055337,0.144781979
134,PurchaseOrder.Items.Item,PO.POShipTo.street1,0.176190476,0.237568676,0.06497217400000001,0.15957710866666666
135,PurchaseOrder.Items.Item,PO.POShipTo.street2,0.176190476,0.237568676,0.06497217400000001,0.15957710866666666
136,PurchaseOrder.Items.Item,PO.POShipTo.street3,0.176190476,0.237568676,0.06497217400000001,0.15957710866666666
137,PurchaseOrder.Items.Item,PO.POShipTo.street4,0.176190476,0.237568676,0.06497217400000001,0.15957710866666666
138,PurchaseOrder.Items.Item,PO.POShipTo.postalCode,0.137222222,0.26153844600000004,0.062424144,0.1537282706666667
139,PurchaseOrder.Items.Item,PO.POShipTo.entityidentifider,0.18963161,0.216178939,0.070855287,0.158888612
140,PurchaseOrder.Items.Item,PO.POBillTo,0.11666666699999999,0.179120883,0.06561988,0.12046914333333335
141,PurchaseOrder.Items.Item,PO.POBillTo.city,0.46666666700000003,0.18798077100000002,0.07293483,0.2425274226666667
142,PurchaseOrder.Items.Item,PO.POBillTo.attn,0.2,0.18798077100000002,0.062054939,0.15001190333333336
143,PurchaseOrder.Items.Item,PO.POBillTo.country,0.057142857000000005,0.203159332,0.073926283,0.11140949066666667
144,PurchaseOrder.Items.Item,PO.POBillTo.stateProvince,0.140641026,0.205555558,0.071055337,0.13908397366666667
145,PurchaseOrder.Items.Item,PO.POBillTo.street1,0.176190476,0.218337908,0.06497217400000001,0.15316685266666666
146,PurchaseOrder.Items.Item,PO.POBillTo.street2,0.176190476,0.218337908,0.06497217400000001,0.15316685266666666
147,PurchaseOrder.Items.Item,PO.POBillTo.street3,0.176190476,0.218337908,0.06497217400000001,0.15316685266666666
148,PurchaseOrder.Items.Item,PO.POBillTo.street4,0.176190476,0.218337908,0.06497217400000001,0.15316685266666666
149,PurchaseOrder.Items.Item,PO.POBillTo.postalCode,0.137222222,0.24444443,0.062424144,0.14803026533333333
150,PurchaseOrder.Items.Item,PO.POBillTo.entityidentifider,0.18963161,0.196948171,0.070855287,0.152478356
151,PurchaseOrder.Items.Item,PO.POLines,0.12047619,0.292307675,0.07207704200000001,0.16162030233333333
152,PurchaseOrder.Items.Item,PO.POLines.startAt,0.163809524,0.27548074699999997,0.06997800900000001,0.1697560933333333
153,PurchaseOrder.Items.Item,PO.POLines.count,0.08,0.26840657,0.059495832,0.13596746733333334
154,PurchaseOrder.Items.Item,PO.POLines.Item,1.0,0.536263764,1.0,0.9454212546666667
155,PurchaseOrder.Items.Item,PO.POLines.Item.uom,0.20555555600000003,0.500480771,0.0,0.23534544233333335
156,PurchaseOrder.Items.Item,PO.POLines.Item.unitPrice,0.133333333,0.501851797,0.086427474,0.24053753466666664
157,PurchaseOrder.Items.Item,PO.POLines.Item.qty,0.20555555600000003,0.500480771,0.0,0.23534544233333335
158,PurchaseOrder.Items.Item,PO.POLines.Item.partNo,0.066666667,0.477777749,0.22154865199999998,0.25533102266666663
159,PurchaseOrder.Items.Item,PO.POLines.Item.line,0.233333333,0.500480771,0.07207704200000001,0.268630382
160,PurchaseOrder.Items.Item.yourPartnerNumber,PO,0.14210084,0.12756410199999998,0.0,0.08988831400000001
161,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POHeader,0.195630252,0.271062255,0.074480559,0.180391022
162,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POHeader.poDate,0.155434174,0.339047611,0.074310248,0.18959734433333333
163,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POHeader.poNumber,0.450462185,0.410622686,1.0,0.6203616236666667
164,PurchaseOrder.Items.Item.yourPartnerNumber,PO.Contact,0.116386555,0.16100937099999998,0.074135344,0.11717708999999998
165,PurchaseOrder.Items.Item.yourPartnerNumber,PO.Contact.contactName,0.195987395,0.272142857,0.08268210000000001,0.18360411733333334
166,PurchaseOrder.Items.Item.yourPartnerNumber,PO.Contact.contactFunctionCode,0.115893901,0.232900396,0.074135344,0.14097654699999998
167,PurchaseOrder.Items.Item.yourPartnerNumber,PO.Contact.contactEmail,0.115513539,0.179340675,0.074135344,0.12299651933333333
168,PurchaseOrder.Items.Item.yourPartnerNumber,PO.Contact.contactPhone,0.214344538,0.252738088,0.074135344,0.18040599000000002
169,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POShipTo,0.082815126,0.187435895,0.068398307,0.11288310933333333
170,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POShipTo.city,0.116386555,0.193123564,0.081857427,0.13045584866666668
171,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POShipTo.attn,0.21729691899999998,0.246153846,0.068398307,0.17728302399999998
172,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POShipTo.country,0.21729691899999998,0.246370301,0.09564121699999999,0.18643614566666666
173,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POShipTo.stateProvince,0.24998,0.23266179899999997,0.09061502099999999,0.19108560666666666
174,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POShipTo.street1,0.12511671300000002,0.22818847,0.07195955,0.141754911
175,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POShipTo.street2,0.12511671300000002,0.22818847,0.07195955,0.141754911
176,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POShipTo.street3,0.12511671300000002,0.22818847,0.07195955,0.141754911
177,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POShipTo.street4,0.12511671300000002,0.22818847,0.07195955,0.141754911
178,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POShipTo.postalCode,0.13210084,0.261828452,0.068847125,0.15425880566666667
179,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POShipTo.entityidentifider,0.159313725,0.221926928,0.079247058,0.15349590366666666
180,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POBillTo,0.082815126,0.17205128100000003,0.065472269,0.10677955866666666
181,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POBillTo.city,0.116386555,0.17913752800000002,0.081857427,0.12579383666666666
182,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POBillTo.attn,0.21729691899999998,0.232167825,0.068398307,0.172621017
183,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POBillTo.country,0.21729691899999998,0.23238426399999998,0.09564121699999999,0.18177413333333328
184,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POBillTo.stateProvince,0.24998,0.219841287,0.09061502099999999,0.18681210266666667
185,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POBillTo.street1,0.12511671300000002,0.214202449,0.07195955,0.137092904
186,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POBillTo.street2,0.12511671300000002,0.214202449,0.07195955,0.137092904
187,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POBillTo.street3,0.12511671300000002,0.214202449,0.07195955,0.137092904
188,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POBillTo.street4,0.12511671300000002,0.214202449,0.07195955,0.137092904
189,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POBillTo.postalCode,0.13210084,0.24900794,0.068847125,0.14998530166666668
190,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POBillTo.entityidentifider,0.159313725,0.207940906,0.079247058,0.14883389633333333
191,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POLines,0.189122316,0.278469682,0.083365193,0.183652397
192,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POLines.startAt,0.253286648,0.279786855,0.078214562,0.20376268833333333
193,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POLines.count,0.19872549,0.305622727,0.065302318,0.18988351166666664
194,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POLines.Item,0.116386555,0.450622708,0.074808405,0.21393922266666665
195,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POLines.Item.uom,0.156862745,0.432384282,0.0,0.19641567566666665
196,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POLines.Item.unitPrice,0.165815126,0.455456346,0.106129012,0.242466828
197,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POLines.Item.qty,0.12194211,0.432384282,0.06384817400000001,0.20605818866666667
198,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POLines.Item.partNo,0.36621848700000004,0.477056265,0.112945845,0.318740199
199,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POLines.Item.line,0.194281046,0.435631007,0.083365193,0.23775908199999998
200,PurchaseOrder.Items.Item.unitPrice,PO,0.166444444,0.107692309,0.0,0.09137891766666667
201,PurchaseOrder.Items.Item.unitPrice,PO.POHeader,0.151,0.215064108,0.078172916,0.14807900799999998
202,PurchaseOrder.Items.Item.unitPrice,PO.POHeader.poDate,0.15544444400000001,0.26111114,0.10341209300000001,0.17332255900000001
203,PurchaseOrder.Items.Item.unitPrice,PO.POHeader.poNumber,0.151,0.246723652,0.102687929,0.1668038603333333
204,PurchaseOrder.Items.Item.unitPrice,PO.Contact,0.16349206300000002,0.201373622,0.077788947,0.147551544
205,PurchaseOrder.Items.Item.unitPrice,PO.Contact.contactName,0.18225108199999998,0.22380951,0.087370584,0.16447705866666665
206,PurchaseOrder.Items.Item.unitPrice,PO.Contact.contactFunctionCode,0.21106884899999998,0.277142853,0.087246108,0.19181927
207,PurchaseOrder.Items.Item.unitPrice,PO.Contact.contactEmail,0.17452381,0.202442005,0.077788947,0.15158492066666668
208,PurchaseOrder.Items.Item.unitPrice,PO.Contact.contactPhone,0.262917749,0.270238072,0.077788947,0.203648256
209,PurchaseOrder.Items.Item.unitPrice,PO.POShipTo,0.15544444400000001,0.21709401899999997,0.073493775,0.14867741266666665
210,PurchaseOrder.Items.Item.unitPrice,PO.POShipTo.city,0.26666666699999997,0.220384628,0.086439054,0.19116344966666665
211,PurchaseOrder.Items.Item.unitPrice,PO.POShipTo.attn,0.144444444,0.220384628,0.14247843599999999,0.16910250266666668
212,PurchaseOrder.Items.Item.unitPrice,PO.POShipTo.country,0.278571429,0.236098915,0.087852703,0.20084101566666668
213,PurchaseOrder.Items.Item.unitPrice,PO.POShipTo.stateProvince,0.292179487,0.304545462,0.084222655,0.22698253466666665
214,PurchaseOrder.Items.Item.unitPrice,PO.POShipTo.street1,0.156825397,0.244670346,0.075374613,0.15895678533333332
215,PurchaseOrder.Items.Item.unitPrice,PO.POShipTo.street2,0.156825397,0.244670346,0.075374613,0.15895678533333332
216,PurchaseOrder.Items.Item.unitPrice,PO.POShipTo.street3,0.156825397,0.244670346,0.075374613,0.15895678533333332
217,PurchaseOrder.Items.Item.unitPrice,PO.POShipTo.street4,0.156825397,0.244670346,0.075374613,0.15895678533333332
218,PurchaseOrder.Items.Item.unitPrice,PO.POShipTo.postalCode,0.139333333,0.26363638,0.071937831,0.15830251466666667
219,PurchaseOrder.Items.Item.unitPrice,PO.POShipTo.entityidentifider,0.18963161,0.227558523,0.114442919,0.17721101733333333
220,PurchaseOrder.Items.Item.unitPrice,PO.POBillTo,0.15544444400000001,0.208452046,0.080077383,0.147991291
221,PurchaseOrder.Items.Item.unitPrice,PO.POBillTo.city,0.26666666699999997,0.215384632,0.086439054,0.1894967843333333
222,PurchaseOrder.Items.Item.unitPrice,PO.POBillTo.attn,0.144444444,0.212606832,0.14247843599999999,0.166509904
223,PurchaseOrder.Items.Item.unitPrice,PO.POBillTo.country,0.278571429,0.23109892,0.087852703,0.19917435066666667
224,PurchaseOrder.Items.Item.unitPrice,PO.POBillTo.stateProvince,0.292179487,0.297474742,0.084222655,0.224625628
225,PurchaseOrder.Items.Item.unitPrice,PO.POBillTo.street1,0.156825397,0.236892551,0.075374613,0.15636418700000002
226,PurchaseOrder.Items.Item.unitPrice,PO.POBillTo.street2,0.156825397,0.236892551,0.075374613,0.15636418700000002
227,PurchaseOrder.Items.Item.unitPrice,PO.POBillTo.street3,0.156825397,0.236892551,0.075374613,0.15636418700000002
228,PurchaseOrder.Items.Item.unitPrice,PO.POBillTo.street4,0.156825397,0.236892551,0.075374613,0.15636418700000002
229,PurchaseOrder.Items.Item.unitPrice,PO.POBillTo.postalCode,0.139333333,0.25656569,0.071937831,0.155945618
230,PurchaseOrder.Items.Item.unitPrice,PO.POBillTo.entityidentifider,0.18963161,0.21978075800000002,0.114442919,0.17461842900000002
231,PurchaseOrder.Items.Item.unitPrice,PO.POLines,0.165444444,0.26923078300000003,0.085222601,0.17329927600000003
232,PurchaseOrder.Items.Item.unitPrice,PO.POLines.startAt,0.137222222,0.26538461399999996,0.082271363,0.16162606633333332
233,PurchaseOrder.Items.Item.unitPrice,PO.POLines.count,0.23,0.305982918,0.110336541,0.21543981966666667
234,PurchaseOrder.Items.Item.unitPrice,PO.POLines.Item,0.133333333,0.461538464,0.07853779799999999,0.22446986499999996
235,PurchaseOrder.Items.Item.unitPrice,PO.POLines.Item.uom,0.49998000000000004,0.445384651,0.0,0.31512155033333333
